player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points,now_cost,selected_by_percent
159,543668,Alonzo,Engwanda,Engwanda,,5,325,FC Utrecht,UTR,3,MID,a,,2919,0,1,10,40,0,0,0,4,0,0,2,78,44,0.4
160,472094,David,Min,Min,,5,325,FC Utrecht,UTR,4,FWD,a,,879,4,1,3,16,0,0,0,1,0,0,1,49,53,1.5
161,432717,Noah,Ohio,Ohio,,5,325,FC Utrecht,UTR,4,FWD,u,Verhuurd aan Real Valladolid,39,0,0,0,1,0,0,0,0,0,0,0,2,53,3.6
162,533719,Adrian,Blake,Blake,,5,325,FC Utrecht,UTR,3,MID,a,,965,2,2,1,16,0,0,0,2,0,0,2,49,46,0.2
163,511356,Yoann,Cathline,Cathline,,5,325,FC Utrecht,UTR,3,MID,a,,1883,3,4,9,21,0,0,0,4,0,0,5,84,68,5.5
164,494932,Miguel,Rodríguez,Rodríguez,,5,325,FC Utrecht,UTR,3,MID,i,Knieblessure,1340,3,1,3,15,0,0,0,2,1,0,1,53,63,2.3
165,597036,Gjivai,Zechiël,Zechiël,,5,325,FC Utrecht,UTR,3,MID,a,,2800,8,8,10,35,0,0,0,4,0,0,22,157,54,21.0
166,451738,Derry John,Murkin,Murkin,,5,325,FC Utrecht,UTR,2,DEF,u,Vertrokken naar Derby County,348,2,3,0,6,0,0,0,1,0,0,3,33,50,0.4
167,204651,Dani,de Wit,De Wit,,5,325,FC Utrecht,UTR,3,MID,a,,2144,7,4,7,26,0,0,0,7,0,0,12,110,64,1.1
168,464744,Davy,van den Berg,Van den Berg,,5,325,FC Utrecht,UTR,3,MID,u,Verhuur aan Luton Town,140,1,0,0,2,0,0,0,0,0,0,2,12,55,0.3
170,547098,Emirhan,Demircan,Demircan,,5,325,FC Utrecht,UTR,3,MID,i,Hamstringblessure,93,0,0,0,0,0,0,0,0,0,0,0,6,44,0.0
506,565552,Ivar,Jenner,Jenner,,5,325,FC Utrecht,UTR,3,MID,u,Contract ontbonden,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0
516,636869,Jaygo,van Ommeren,Van Ommeren,,5,325,FC Utrecht,UTR,3,MID,d,Rugblessure,39,0,0,0,1,0,0,0,0,0,0,0,2,45,0.0
531,606352,Jesse,van der Haar,Van der Haar,,5,325,FC Utrecht,UTR,4,FWD,u,Verhuurd aan SK Beveren,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
553,573060,Rafik,El Arguioui,El Arguioui,,5,325,FC Utrecht,UTR,3,MID,a,,8,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0
563,103123,Sébastien,Haller,Haller,,5,325,FC Utrecht,UTR,4,FWD,a,,949,1,3,3,13,0,0,0,1,0,0,0,42,66,1.3
648,550451,Oualid,Agougil,Agougil,,5,325,FC Utrecht,UTR,3,MID,i,Knieblessure,86,0,0,0,1,0,0,0,1,0,0,0,4,45,0.0
652,684169,Björn,Menzo,Menzo,,5,325,FC Utrecht,UTR,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
653,205110,Jesper,Karlsson,Karlsson,,5,325,FC Utrecht,UTR,3,MID,a,,527,4,1,2,7,0,0,0,2,0,0,2,46,59,0.1
658,500032,Ángel,Alarcón,Alarcón,,5,325,FC Utrecht,UTR,3,MID,i,Hamstringblessure,962,3,4,5,13,0,0,0,0,0,0,5,62,56,1.1
660,593232,Artem,Stepanov,Stepanov,,5,325,FC Utrecht,UTR,4,FWD,a,,807,4,2,6,7,0,0,0,0,0,0,0,44,56,1.4
670,610439,Emeka,Adiele,Adiele,,5,325,FC Utrecht,UTR,2,DEF,a,,46,0,1,0,3,0,0,0,0,0,0,0,4,45,0.0
102,538779,Luciano,Valente,Valente,,6,198,Feyenoord,FEY,3,MID,a,,2543,2,8,11,35,0,0,0,8,1,0,3,98,67,9.3
199,184933,Justin,Bijlow,Bijlow,,6,198,Feyenoord,FEY,1,GK,u,Vertrokken naar Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.4
200,545209,Plamen,Andreev,Andreev,,6,198,Feyenoord,FEY,1,GK,u,Verhuurd aan Lech Poznan,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
201,145175,Timon,Wellenreuther,Wellenreuther,,6,198,Feyenoord,FEY,1,GK,a,,2970,0,0,9,44,0,0,0,6,0,89,6,106,54,12.5
202,212583,Liam,Bossin,Bossin,,6,198,Feyenoord,FEY,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0
203,202072,Bart,Nieuwkoop,Nieuwkoop,,6,198,Feyenoord,FEY,2,DEF,i,Blessure,535,1,0,2,4,0,0,0,3,0,0,0,31,50,0.2
204,547590,Thomas,Beelen,Beelen,,6,198,Feyenoord,FEY,2,DEF,i,Beenblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.2
205,231652,Gijs,Smal,Smal,,6,198,Feyenoord,FEY,2,DEF,a,,870,0,2,3,9,0,0,0,0,0,0,1,40,53,0.9
206,84807,Gernot,Trauner,Trauner,,6,198,Feyenoord,FEY,2,DEF,a,,279,0,0,2,3,0,0,0,0,0,0,0,17,48,0.8
207,622116,Jeyland,Mitchell,Mitchell,,6,198,Feyenoord,FEY,2,DEF,u,Verhuurd aan Sturm Graz,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
208,573121,Givairo,Read,Read,,6,198,Feyenoord,FEY,2,DEF,a,,933,1,3,4,12,0,0,0,2,0,0,4,56,63,12.7
209,229707,Jordan,Lotomba,Lotomba,,6,198,Feyenoord,FEY,2,DEF,a,,918,0,3,2,19,0,0,0,0,0,0,0,41,50,1.5
210,235093,Dávid,Hancko,Hancko,,6,198,Feyenoord,FEY,2,DEF,u,Vertrokken naar Atlético Madrid,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1.0
211,455605,In-Beom,Hwang,Hwang,,6,198,Feyenoord,FEY,3,MID,d,Enkelblessure,978,1,3,2,22,0,0,0,2,0,0,5,45,54,2.9
213,243505,Jakub,Moder,Moder,,6,198,Feyenoord,FEY,3,MID,i,Blessure,803,1,1,2,9,0,0,0,3,0,0,2,27,69,0.9
214,450063,Quinten,Timber,Timber,,6,198,Feyenoord,FEY,3,MID,u,Vertrokken naar Olympique Marseille,1316,2,5,4,19,0,0,0,1,0,0,5,63,74,6.4
215,235628,Calvin,Stengs,Stengs,,6,198,Feyenoord,FEY,3,MID,u,Verhuurd aan Pisa SC,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.2
216,574369,Shiloh,'t Zand,'t Zand,,6,198,Feyenoord,FEY,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.0
217,543295,Antoni,Milambo,Milambo,,6,198,Feyenoord,FEY,3,MID,u,Vertrokken naar Brentford FC,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.1
218,482257,Oussama,Targhalline,Targhalline,,6,198,Feyenoord,FEY,3,MID,a,,1904,2,4,7,23,0,0,0,4,0,0,13,83,45,0.2
220,460855,Sem,Steijn,Steijn,,6,198,Feyenoord,FEY,3,MID,a,,1099,7,4,5,13,0,0,0,0,0,0,9,94,108,43.8
221,560653,Stephano,Carrillo,Carrillo,,6,198,Feyenoord,FEY,4,FWD,u,Verhuurd aan FC Dordrecht,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
222,451341,Ayase,Ueda,Ueda,,6,198,Feyenoord,FEY,4,FWD,a,,2519,25,4,10,35,0,0,0,2,0,0,34,205,90,34.8
223,483320,Igor,Paixão,Paixão,,6,198,Feyenoord,FEY,3,MID,u,Vertrokken naar Olympique Marseille,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1.2
224,218378,Luka,Ivanusec,Ivanusec,,6,198,Feyenoord,FEY,3,MID,u,Verhuurd aan PAOK,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
225,433778,Julián,Carranza,Carranza,,6,198,Feyenoord,FEY,4,FWD,u,Vertrokken naar Club Necaxa,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.2
226,581136,Anis,Hadj Moussa,Hadj Moussa,,6,198,Feyenoord,FEY,3,MID,a,,2546,11,6,8,37,0,0,0,4,1,0,17,149,85,17.7
227,576736,Aymen,Sliti,Sliti,,6,198,Feyenoord,FEY,3,MID,a,,469,1,1,1,9,0,0,0,0,0,0,1,31,41,0.0
228,468482,Ezequiel,Bullaude,Bullaude,,6,198,Feyenoord,FEY,3,MID,u,Vertrokken naar Club Tijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.1
229,556187,Leo,Sauer,Sauer,,6,198,Feyenoord,FEY,3,MID,i,Blessure,1410,3,3,4,24,0,0,0,1,0,0,0,62,62,2.1
268,208748,Mats,Deijl,Deijl,,6,198,Feyenoord,FEY,2,DEF,a,,2811,1,5,6,49,1,0,1,5,0,0,6,87,63,18.3
485,648777,Gaoussou,Diarra,Diarra,,6,198,Feyenoord,FEY,3,MID,a,,203,0,0,2,0,0,0,0,0,0,0,0,10,47,0.2
509,465634,Gonçalo,Borges,Borges,,6,198,Feyenoord,FEY,3,MID,a,,450,2,1,1,5,0,0,0,0,1,0,1,27,75,0.3
512,458185,Tsuyoshi,Watanabe,Watanabe,,6,198,Feyenoord,FEY,2,DEF,a,,2634,2,0,10,37,0,0,0,1,0,0,11,110,61,13.4
513,477682,Casper,Tengstedt,Tengstedt,,6,198,Feyenoord,FEY,4,FWD,a,,389,3,0,1,8,0,0,0,0,0,0,1,33,77,0.8
514,465797,Jordan,Bos,Bos,,6,198,Feyenoord,FEY,2,DEF,a,,2052,4,8,8,32,0,0,0,0,0,0,15,135,63,13.9
529,233821,Anel,Ahmedhodzic,Ahmedhodzic,,6,198,Feyenoord,FEY,2,DEF,d,Blessure,2206,0,1,6,36,0,0,0,5,1,0,5,61,59,6.3
535,582587,Thijs,Kraaijeveld,Kraaijeveld,,6,198,Feyenoord,FEY,3,MID,a,,740,0,0,4,6,0,0,0,2,0,0,0,24,44,0.0
556,634249,Jan,Plug,Plug,,6,198,Feyenoord,FEY,2,DEF,u,Verhuurd aan FC Dordrecht,118,0,0,0,3,0,0,0,0,0,0,0,6,40,0.0
584,616925,Malcolm,Jeng,Jeng,,6,198,Feyenoord,FEY,2,DEF,i,Achillespeesblessure,45,0,0,0,0,0,0,0,0,0,0,0,1,49,0.0
589,185126,Cyle,Larin,Larin,,6,198,Feyenoord,FEY,4,FWD,u,Teruggekeerd naar Mallorca,152,0,1,0,3,0,0,0,1,0,0,0,10,69,0.0
610,585931,Mannou,Berger,Berger,,6,198,Feyenoord,FEY,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
617,615392,Shaqueel,van Persie,van Persie,,6,198,Feyenoord,FEY,4,FWD,a,,37,2,0,0,3,0,0,0,1,0,0,3,13,44,0.1
622,633010,Ayoub,Ouarghi,Ouarghi,,6,198,Feyenoord,FEY,3,MID,a,,7,0,0,0,1,0,0,0,0,0,0,0,1,45,0.0
649,648689,Tobias,van den Elshout,Van den Elshout,,6,198,Feyenoord,FEY,3,MID,a,,354,0,1,3,1,0,0,0,0,0,0,0,20,45,0.0
651,202911,Jeremiah,St. Juste,St. Juste,,6,198,Feyenoord,FEY,2,DEF,a,,148,0,0,0,5,0,0,0,0,0,0,0,5,50,0.0
672,428971,Steven,Benda,Benda,,6,198,Feyenoord,FEY,1,GK,a,,90,0,0,1,0,0,0,0,0,0,0,0,6,39,0.0
680,103955,Raheem,Sterling,Sterling,,6,198,Feyenoord,FEY,3,MID,a,,416,0,1,2,7,0,0,0,1,0,0,0,16,71,0.4
684,650641,Jivayno,Zinhagel,Zinhagel,,6,198,Feyenoord,FEY,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
687,689727,Ilai,Grootfaam,Grootfaam,,6,198,Feyenoord,FEY,3,MID,a,,7,0,0,0,1,0,0,0,0,0,0,0,1,45,0.0
169,93687,Mattijs,Branderhorst,Branderhorst,,7,316,Fortuna Sittard,FOR,1,GK,a,,2160,0,0,3,42,0,1,0,3,0,94,4,73,43,7.5
230,441273,Neraysho,Kasanwirjo,Kasanwirjo,,7,316,Fortuna Sittard,FOR,2,DEF,a,,1319,0,2,0,29,0,0,0,1,0,0,2,25,45,0.1
232,88276,Luuk,Koopmans,Koopmans,,7,316,Fortuna Sittard,FOR,1,GK,a,,900,0,0,0,21,0,0,0,0,0,33,3,23,44,0.1
233,626032,Niels,Martens,Martens,,7,316,Fortuna Sittard,FOR,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
234,656329,Ramazan,Bayram,Bayram,,7,316,Fortuna Sittard,FOR,1,GK,i,Knieblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
235,167432,Daley,Sinkgraven,Sinkgraven,,7,316,Fortuna Sittard,FOR,2,DEF,i,Knieblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.4
236,460969,Shawn,Adewoye,Adewoye,,7,316,Fortuna Sittard,FOR,2,DEF,i,Polsblessure,2015,0,0,2,42,1,0,0,6,0,0,5,41,45,0.2
237,442380,Darijo,Grujcic,Grujcic,,7,316,Fortuna Sittard,FOR,2,DEF,u,Vertrokken naar Wisła Kraków,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
238,441297,Syb,van Ottele,Van Ottele,,7,316,Fortuna Sittard,FOR,2,DEF,a,,898,0,0,1,19,1,0,0,2,0,0,0,17,43,0.1
239,475560,Jasper,Dahlhaus,Dahlhaus,,7,316,Fortuna Sittard,FOR,2,DEF,a,,2114,0,1,3,41,0,0,0,5,0,0,5,48,44,0.8
240,52980,Ivo,Pinto,Pinto,,7,316,Fortuna Sittard,FOR,2,DEF,a,,2036,0,5,2,44,0,0,0,3,1,0,0,52,48,2.2
241,434384,Rodrigo,Guth,Guth,,7,316,Fortuna Sittard,FOR,2,DEF,u,Vertrokken naar Club Atlético Talleres,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.4
242,119213,Mitchell,Dijks,Dijks,,7,316,Fortuna Sittard,FOR,2,DEF,u,Contract ontbonden,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
243,134316,Alen,Halilovic,Halilovic,,7,316,Fortuna Sittard,FOR,3,MID,a,,30,0,1,0,1,0,0,0,0,0,0,0,8,53,1.4
244,493349,Édouard,Michut,Michut,,7,316,Fortuna Sittard,FOR,3,MID,i,Blessure,1592,0,0,0,33,0,0,0,4,0,0,1,34,50,0.0
245,189776,Samuel,Bastien,Bastien,,7,316,Fortuna Sittard,FOR,3,MID,a,,40,0,0,0,1,0,0,0,0,0,0,0,6,47,0.0
246,658193,Tristan,Schenkhuizen,Schenkhuizen,,7,316,Fortuna Sittard,FOR,3,MID,a,,102,0,0,0,2,0,0,0,0,0,0,0,5,45,0.0
247,577605,Hasip,Korkmazyürek,Korkmazyürek,,7,316,Fortuna Sittard,FOR,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
248,575575,Luka,Tunjic,Tunjic,,7,316,Fortuna Sittard,FOR,3,MID,i,Liesblessure,378,2,0,0,7,0,0,0,0,0,0,0,28,43,0.1
249,550931,Ryan,Fosso,Fosso,,7,316,Fortuna Sittard,FOR,3,MID,u,Vertrokken naar Sturm Graz,1512,0,1,3,29,1,0,0,4,0,0,0,34,47,0.1
250,109014,Kristoffer,Peterson,Peterson,,7,316,Fortuna Sittard,FOR,3,MID,a,,1677,3,3,2,35,0,0,0,2,0,0,2,74,51,0.6
251,543996,Makan,Aiko,Aiko,,7,316,Fortuna Sittard,FOR,3,MID,u,Vertrokken naar Tondela,451,2,2,0,6,0,0,0,2,0,0,3,32,49,0.1
252,625176,Onur,Demir,Demir,,7,316,Fortuna Sittard,FOR,4,FWD,u,Verhuurd aan FC Petrzalka,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
253,196098,Alessio,da Cruz,Da Cruz,,7,316,Fortuna Sittard,FOR,3,MID,u,Vertrokken naar Athletic Club,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
254,657658,Sjors-Lowis,Hermsen,Hermsen,,7,316,Fortuna Sittard,FOR,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0
255,241007,Josip,Mitrovic,Mitrovic,,7,316,Fortuna Sittard,FOR,3,MID,u,Vertrokken naar NK Slaven Belupo,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
256,640351,Owen,Johnson,Johnson,,7,316,Fortuna Sittard,FOR,4,FWD,a,,14,0,0,0,1,0,0,0,0,0,0,0,4,43,0.1
257,694686,Abdurrahman,Burak Sayin,Burak Sayin,,7,316,Fortuna Sittard,FOR,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
258,696928,Alhaji,Bah,Bah,,7,316,Fortuna Sittard,FOR,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
259,95218,Paul,Gladon,Gladon,,7,316,Fortuna Sittard,FOR,4,FWD,a,,965,5,2,0,23,0,0,0,2,1,0,6,63,47,0.4
260,240860,Kaj,Sierhuis,Sierhuis,,7,316,Fortuna Sittard,FOR,4,FWD,a,,1983,12,3,3,39,0,0,0,4,0,0,20,124,55,3.0
261,546518,Philip,Brittijn,Brittijn,,7,316,Fortuna Sittard,FOR,3,MID,a,,2398,4,1,3,46,0,0,0,10,0,0,4,78,43,1.1
262,247627,Úmaro,Embaló,Embaló,,7,316,Fortuna Sittard,FOR,3,MID,u,Contract ontbonden,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
263,497163,Robyn,Esajas,Esajas,,7,316,Fortuna Sittard,FOR,3,MID,u,Vertrokken naar GD Chaves,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
264,512243,Rémy,Vita,Vita,,7,316,Fortuna Sittard,FOR,2,DEF,u,Vertrokken naar CD Tondela,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
450,463004,Lance,Duijvestijn,Duijvestijn,,7,316,Fortuna Sittard,FOR,3,MID,a,,1940,3,3,4,37,0,0,0,3,0,0,9,83,54,0.3
505,195588,Dimitris,Limnios,Limnios,,7,316,Fortuna Sittard,FOR,3,MID,a,,2162,2,8,6,39,0,0,0,1,0,0,6,103,53,0.1
521,504750,Justin,Hubner,Hubner,,7,316,Fortuna Sittard,FOR,2,DEF,a,,1488,2,1,1,34,0,0,0,7,1,0,1,35,44,0.2
522,626607,Marko,Kerkez,Kerkez,,7,316,Fortuna Sittard,FOR,2,DEF,u,Contract ontbonden,4,0,0,0,0,0,0,0,0,0,0,0,3,44,0.3
526,244287,Iván,Márquez,Márquez,,7,316,Fortuna Sittard,FOR,2,DEF,d,Twijfelachtig,2497,1,0,3,54,0,0,0,4,0,0,2,56,50,0.5
534,703215,Moussa,Gbemou,Gbemou,,7,316,Fortuna Sittard,FOR,3,MID,a,,31,0,0,0,1,0,0,0,0,0,0,0,3,45,0.0
552,222684,Justin,Lonwijk,Lonwijk,,7,316,Fortuna Sittard,FOR,3,MID,i,Blessure,897,4,1,2,17,0,0,0,1,0,0,1,49,50,0.0
555,229222,Houboulang,Mendes,Mendes,,7,316,Fortuna Sittard,FOR,2,DEF,u,Vertrokken naar Servette FC,85,0,0,0,1,0,0,0,0,0,0,0,6,44,0.0
560,441301,Mohamed,Ihattaren,Ihattaren,,7,316,Fortuna Sittard,FOR,3,MID,a,,1929,6,12,3,41,0,0,0,4,0,0,17,131,66,7.2
647,713163,Amin,Laoukili,Laoukili,,7,316,Fortuna Sittard,FOR,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
666,476616,Yassin,Oukili,Oukili,,7,316,Fortuna Sittard,FOR,3,MID,a,,467,2,0,0,17,0,0,0,3,0,0,1,24,55,0.0
679,86822,Nick,Marsman,Marsman,,7,316,Fortuna Sittard,FOR,1,GK,i,Blessure,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
690,656330,Daan,Bisschops,Bisschops,,7,316,Fortuna Sittard,FOR,2,DEF,a,,90,0,0,0,2,0,0,0,0,0,0,0,1,40,0.0
691,740019,Ganni,Buyukhan,Buyukhan,,7,316,Fortuna Sittard,FOR,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
231,550456,Jaden,Slory,Slory,,8,734,Go Ahead Eagles,GAE,3,MID,a,,829,0,1,4,10,0,0,0,1,0,0,0,32,41,0.1
265,247708,Luca,Plogmann,Plogmann,,8,734,Go Ahead Eagles,GAE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
266,420687,Jari,De Busser,De Busser,,8,734,Go Ahead Eagles,GAE,1,GK,a,,3060,0,0,9,53,2,0,0,0,0,148,12,127,50,18.2
267,566401,Nando,Verdoni,Verdoni,,8,734,Go Ahead Eagles,GAE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
269,211559,Gerrit,Nauber,Nauber,,8,734,Go Ahead Eagles,GAE,2,DEF,i,Beenblessure,798,2,0,2,16,0,0,0,1,0,0,2,32,48,4.5
270,208365,Joris,Kramer,Kramer,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,3015,1,3,8,53,0,0,0,2,0,0,13,103,49,4.6
271,491278,Dean,James,James,,8,734,Go Ahead Eagles,GAE,2,DEF,i,Blessure,1611,1,1,4,30,0,0,0,3,1,0,6,57,56,7.0
272,546154,Luca,Everink,Everink,,8,734,Go Ahead Eagles,GAE,2,DEF,u,Verhuurd aan FC Emmen,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
273,492770,Julius,Dirksen,Dirksen,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,1154,2,0,6,17,0,0,0,4,0,0,0,56,39,0.3
274,588756,Aske,Adelgaard,Adelgaard,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,1554,1,2,7,25,0,0,0,4,0,0,5,75,44,0.3
275,514353,Calvin,Twigt,Twigt,,8,734,Go Ahead Eagles,GAE,3,MID,u,Verhuurd aan Willem II,526,0,0,1,10,0,0,0,1,1,0,0,13,44,0.1
276,449414,Evert,Linthorst,Linthorst,,8,734,Go Ahead Eagles,GAE,3,MID,a,,1476,1,2,2,22,0,0,0,3,0,0,1,54,52,1.0
277,486465,Søren,Tengstedt,Tengstedt,,8,734,Go Ahead Eagles,GAE,3,MID,a,,684,4,0,2,14,0,0,0,1,0,0,0,39,44,0.1
278,588737,Robbin,Weijenberg,Weijenberg,,8,734,Go Ahead Eagles,GAE,3,MID,i,Knieblessure,46,0,0,0,1,0,0,0,0,0,0,0,2,42,0.0
279,422185,Mathis,Suray,Suray,,8,734,Go Ahead Eagles,GAE,3,MID,a,,2588,12,3,10,43,0,0,0,4,0,0,6,142,47,3.5
280,466000,Enric,Llansana,Llansana,,8,734,Go Ahead Eagles,GAE,3,MID,u,Vertrokken naar Anderlecht,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
281,479391,Oscar,Pettersson,Pettersson,,8,734,Go Ahead Eagles,GAE,3,MID,u,Vertrokken naar GAIS,155,0,1,0,2,0,0,0,0,0,0,0,9,44,0.1
282,505422,Oskar,Sivertsen,Sivertsen,,8,734,Go Ahead Eagles,GAE,3,MID,a,,335,0,1,0,8,0,0,0,0,1,0,0,15,43,0.0
283,508144,Jakob,Breum,Breum,,8,734,Go Ahead Eagles,GAE,3,MID,a,,2031,6,7,9,35,0,0,0,1,0,0,16,126,68,4.3
284,575430,Milan,Smit,Smit,,8,734,Go Ahead Eagles,GAE,4,FWD,u,Vertrokken naar Stoke City,1359,6,2,1,27,0,0,0,5,0,0,7,65,58,1.0
285,477408,Victor,Edvardsen,Edvardsen,,8,734,Go Ahead Eagles,GAE,4,FWD,a,,1990,4,8,9,30,0,0,0,4,0,0,9,93,63,15.6
286,477075,Oliver,Antman,Antman,,8,734,Go Ahead Eagles,GAE,3,MID,u,Vertrokken naar Rangers FC,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3.0
287,173840,Finn,Stokkers,Stokkers,,8,734,Go Ahead Eagles,GAE,4,FWD,a,,267,1,1,0,4,0,0,0,1,0,0,3,28,42,0.7
288,689065,Ofosu,Boakye,Boakye,,8,734,Go Ahead Eagles,GAE,4,FWD,a,,8,0,0,0,0,0,0,0,0,0,0,0,1,43,0.1
289,699925,Yassir,Salah Rahmouni,Salah Rahmouni,,8,734,Go Ahead Eagles,GAE,3,MID,a,,774,0,0,1,20,0,0,0,2,0,0,0,24,42,0.0
290,588736,Pim,Saathof,Saathof,,8,734,Go Ahead Eagles,GAE,2,DEF,u,Verhuurd aan Kongsvinger IL,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
291,465761,Xander,Blomme,Blomme,,8,734,Go Ahead Eagles,GAE,3,MID,u,Verhuurd aan FC Eindhoven,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
292,248885,Thibo,Baeten,Baeten,,8,734,Go Ahead Eagles,GAE,4,FWD,a,,770,1,3,0,16,0,0,0,2,1,0,0,32,44,0.1
483,475357,Richonell,Margaret,Margaret,,8,734,Go Ahead Eagles,GAE,3,MID,a,,1022,1,3,4,19,0,0,0,3,0,0,0,45,51,1.8
528,246074,Melle,Meulensteen,Meulensteen,,8,734,Go Ahead Eagles,GAE,3,MID,a,,2825,5,1,9,49,0,0,0,2,0,0,7,108,55,0.5
539,615380,Eus,Waayers,Waayers,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,65,0,1,0,2,0,0,0,0,0,0,0,7,40,0.0
572,520246,Sven,Jansen,Jansen,,8,734,Go Ahead Eagles,GAE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0
587,538072,Giovanni,van Zwam,Van Zwam,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,684,0,0,0,9,0,0,0,0,0,0,0,15,40,0.0
597,449624,Kenzo,Goudmijn,Goudmijn,,8,734,Go Ahead Eagles,GAE,3,MID,a,,754,0,0,3,11,0,0,0,1,0,0,0,26,55,0.0
656,228653,Alfons,Sampsted,Sampsted,,8,734,Go Ahead Eagles,GAE,2,DEF,a,,871,0,2,5,12,0,0,0,0,1,0,4,44,50,0.1
671,491792,Stefán,Sigurdarson,Sigurdarson,,8,734,Go Ahead Eagles,GAE,4,FWD,a,,630,3,0,4,13,0,0,0,0,0,0,3,36,53,0.1
2,38989,Remko,Pasveer,Pasveer,,9,2038,Heracles Almelo,HER,1,GK,a,,1350,0,0,1,34,1,0,0,0,0,69,4,41,48,1.5
69,537472,Lequincio,Zeefuik,Zeefuik,,9,2038,Heracles Almelo,HER,4,FWD,a,,1167,2,1,1,34,0,0,0,6,0,0,0,39,45,0.4
120,475899,Alec,Van Hoorenbeeck,Van Hoorenbeeck,,9,2038,Heracles Almelo,HER,2,DEF,d,Fitheid,2155,2,1,2,55,0,0,0,5,0,0,4,48,48,0.2
123,465996,Naci,Ünüvar,Ünüvar,,9,2038,Heracles Almelo,HER,3,MID,i,Blessure,831,2,1,1,21,0,0,0,3,0,0,2,37,43,0.8
293,247959,Fabian,de Keijzer,De Keijzer,,9,2038,Heracles Almelo,HER,1,GK,a,,720,0,0,1,20,0,0,0,0,0,36,4,24,41,1.4
294,572564,Timo,Jansink,Jansink,,9,2038,Heracles Almelo,HER,1,GK,a,,1350,0,0,0,38,0,1,0,0,0,54,2,34,40,0.1
295,453112,Robin,Mantel,Mantel,,9,2038,Heracles Almelo,HER,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0
